[2023-12-12 14:23:30,040] [12892] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: /home/zmarinov/repos/AutoPET2-Submission/radiology; studies: /cvhci/data/AutoPET/AutoPET/imagesTs; conf: {'models': 'sw_fastedit'}
[2024-01-25 15:32:00,337] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (AsDiscreted): Time: 0.0003; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:00,338] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (SqueezeDimd): Time: 0.0002; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.float32)
[2024-01-25 15:32:00,417] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0784; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.uint8)
[2024-01-25 15:32:00,418] [22601] [MainThread] [INFO] (lib.infers.sw_fastedit:237) - Now dumping dict: {'tumor': [[179, 202, 196], [189, 190, 188]], 'background': []} to file /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/labels/final/tumor_102_clicks.json ...
[2024-01-25 15:32:00,420] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:604) - Writing Result...
[2024-01-25 15:32:00,422] [22601] [MainThread] [INFO] (monailabel.transform.writer:196) - Result ext: .nrrd; write_to_file: True; dtype: uint8
[2024-01-25 15:32:00,602] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:335) - ++ Latencies => Total: 4.4706; Pre: 0.7593; Inferer: 3.4345; Invert: 0.0067; Post: 0.0863; Write: 0.1822
[2024-01-25 15:32:00,603] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:370) - Result File: /tmp/tmp8x_pxu1x.nrrd
[2024-01-25 15:32:00,603] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:371) - Result Json Keys: ['label_names', 'latencies', 'centroids']
[2024-01-25 15:32:31,796] [22601] [MainThread] [INFO] (monailabel.endpoints.infer:171) - Infer Request: {'model': 'sw_fastedit', 'image': 'tumor_102', 'tumor': [[179, 202, 196], [189, 190, 188], [182, 208, 202]], 'background': [], 'label': 'tumor', 'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'NVIDIA A40', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz'}
[2024-01-25 15:32:31,799] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:280) - Infer Request (final): {'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'cuda', 'model': 'sw_fastedit', 'image': '/cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/tumor_102.nii.gz', 'tumor': [[179, 202, 196], [189, 190, 188], [182, 208, 202]], 'background': [], 'label': 'tumor', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz', 'description': ''}
[2024-01-25 15:32:31,801] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - PRE - Run Transform(s)
[2024-01-25 15:32:31,802] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - PRE - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names']
[2024-01-25 15:32:32,360] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (LoadImaged): Time: 0.5571; image: torch.Size([400, 400, 284])(torch.float32)
[2024-01-25 15:32:32,361] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureChannelFirstd): Time: 0.0002; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:32,415] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (ScaleIntensityRanged): Time: 0.0531; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:32,427] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SignalFillEmptyd): Time: 0.0111; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:32,444] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddEmptySignalChannels): Time: 0.0163; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:32,551] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddGuidanceSignal): Time: 0.1058; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:32,559] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Orientationd): Time: 0.0067; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:32,561] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Spacingd): Time: 0.0014; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:32,561] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Identityd): Time: 0.0; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:32,562] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:32,562] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:504) - Inferer:: cuda => SlidingWindowInferer => {'roi_size': (128, 128, 128), 'sw_batch_size': 16, 'overlap': 0.25, 'mode': gaussian, 'sigma_scale': 0.125, 'padding_mode': constant, 'cval': 0.0, 'sw_device': None, 'device': None, 'progress': False, 'cpu_thresh': None, 'buffer_steps': None, 'buffer_dim': -1, 'with_coord': False, 'roi_weight_map': None}
[2024-01-25 15:32:32,563] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:432) - Infer model path: /home/zmarinov/repos/int_med_seg_hub/radiology/model/pretrained_sw_fastedit.pt
[2024-01-25 15:32:35,995] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - INV - Run Transform(s)
[2024-01-25 15:32:35,996] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - INV - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'pred']
[2024-01-25 15:32:35,998] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Spacingd): Time: 0.0009; image: torch.Size([2, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:36,000] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Orientationd): Time: 0.0011; image: torch.Size([2, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:36,001] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - POST - Run Transform(s)
[2024-01-25 15:32:36,001] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - POST - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'pred']
[2024-01-25 15:32:36,002] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:36,003] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (Activationsd): Time: 0.0002; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:36,004] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (AsDiscreted): Time: 0.0003; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:32:36,005] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (SqueezeDimd): Time: 0.0002; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.float32)
[2024-01-25 15:32:36,081] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.076; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.uint8)
[2024-01-25 15:32:36,082] [22601] [MainThread] [INFO] (lib.infers.sw_fastedit:237) - Now dumping dict: {'tumor': [[179, 202, 196], [189, 190, 188], [182, 208, 202]], 'background': []} to file /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/labels/final/tumor_102_clicks.json ...
[2024-01-25 15:32:36,084] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:604) - Writing Result...
[2024-01-25 15:32:36,085] [22601] [MainThread] [INFO] (monailabel.transform.writer:196) - Result ext: .nrrd; write_to_file: True; dtype: uint8
[2024-01-25 15:32:36,213] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:335) - ++ Latencies => Total: 4.4140; Pre: 0.7621; Inferer: 3.4316; Invert: 0.0064; Post: 0.0836; Write: 0.1288
[2024-01-25 15:32:36,214] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:370) - Result File: /tmp/tmp97mo8pa7.nrrd
[2024-01-25 15:32:36,214] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:371) - Result Json Keys: ['label_names', 'latencies', 'centroids']
[2024-01-25 15:33:24,896] [22601] [MainThread] [INFO] (monailabel.endpoints.infer:171) - Infer Request: {'model': 'sw_fastedit', 'image': 'tumor_102', 'tumor': [[179, 202, 196], [189, 190, 188], [182, 208, 202], [225, 181, 182]], 'background': [], 'label': 'tumor', 'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'NVIDIA A40', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz'}
[2024-01-25 15:33:24,898] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:280) - Infer Request (final): {'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'cuda', 'model': 'sw_fastedit', 'image': '/cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/tumor_102.nii.gz', 'tumor': [[179, 202, 196], [189, 190, 188], [182, 208, 202], [225, 181, 182]], 'background': [], 'label': 'tumor', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz', 'description': ''}
[2024-01-25 15:33:24,899] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - PRE - Run Transform(s)
[2024-01-25 15:33:24,900] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - PRE - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names']
[2024-01-25 15:33:25,520] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (LoadImaged): Time: 0.6194; image: torch.Size([400, 400, 284])(torch.float32)
[2024-01-25 15:33:25,521] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureChannelFirstd): Time: 0.0002; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:25,601] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (ScaleIntensityRanged): Time: 0.0789; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:25,619] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SignalFillEmptyd): Time: 0.0161; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:25,640] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddEmptySignalChannels): Time: 0.0205; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:25,747] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddGuidanceSignal): Time: 0.1065; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:25,755] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Orientationd): Time: 0.0064; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:25,757] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Spacingd): Time: 0.0014; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:25,757] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Identityd): Time: 0.0; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:25,758] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:25,758] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:504) - Inferer:: cuda => SlidingWindowInferer => {'roi_size': (128, 128, 128), 'sw_batch_size': 16, 'overlap': 0.25, 'mode': gaussian, 'sigma_scale': 0.125, 'padding_mode': constant, 'cval': 0.0, 'sw_device': None, 'device': None, 'progress': False, 'cpu_thresh': None, 'buffer_steps': None, 'buffer_dim': -1, 'with_coord': False, 'roi_weight_map': None}
[2024-01-25 15:33:25,759] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:432) - Infer model path: /home/zmarinov/repos/int_med_seg_hub/radiology/model/pretrained_sw_fastedit.pt
[2024-01-25 15:33:29,195] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - INV - Run Transform(s)
[2024-01-25 15:33:29,196] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - INV - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'pred']
[2024-01-25 15:33:29,198] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Spacingd): Time: 0.0011; image: torch.Size([2, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:29,200] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Orientationd): Time: 0.0012; image: torch.Size([2, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:29,201] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - POST - Run Transform(s)
[2024-01-25 15:33:29,201] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - POST - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'pred']
[2024-01-25 15:33:29,202] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:29,203] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (Activationsd): Time: 0.0003; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:29,204] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (AsDiscreted): Time: 0.0003; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:29,205] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (SqueezeDimd): Time: 0.0002; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.float32)
[2024-01-25 15:33:29,278] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0718; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.uint8)
[2024-01-25 15:33:29,279] [22601] [MainThread] [INFO] (lib.infers.sw_fastedit:237) - Now dumping dict: {'tumor': [[179, 202, 196], [189, 190, 188], [182, 208, 202], [225, 181, 182]], 'background': []} to file /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/labels/final/tumor_102_clicks.json ...
[2024-01-25 15:33:29,280] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:604) - Writing Result...
[2024-01-25 15:33:29,281] [22601] [MainThread] [INFO] (monailabel.transform.writer:196) - Result ext: .nrrd; write_to_file: True; dtype: uint8
[2024-01-25 15:33:29,418] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:335) - ++ Latencies => Total: 4.5206; Pre: 0.8600; Inferer: 3.4358; Invert: 0.0064; Post: 0.0795; Write: 0.1377
[2024-01-25 15:33:29,419] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:370) - Result File: /tmp/tmpumv0y_xl.nrrd
[2024-01-25 15:33:29,419] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:371) - Result Json Keys: ['label_names', 'latencies', 'centroids']
[2024-01-25 15:33:54,410] [22601] [MainThread] [INFO] (monailabel.endpoints.infer:171) - Infer Request: {'model': 'sw_fastedit', 'image': 'tumor_102', 'tumor': [[179, 202, 196], [189, 190, 188], [182, 208, 202], [225, 181, 182], [179, 199, 196]], 'background': [], 'label': 'tumor', 'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'NVIDIA A40', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz'}
[2024-01-25 15:33:54,413] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:280) - Infer Request (final): {'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'cuda', 'model': 'sw_fastedit', 'image': '/cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/tumor_102.nii.gz', 'tumor': [[179, 202, 196], [189, 190, 188], [182, 208, 202], [225, 181, 182], [179, 199, 196]], 'background': [], 'label': 'tumor', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz', 'description': ''}
[2024-01-25 15:33:54,415] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - PRE - Run Transform(s)
[2024-01-25 15:33:54,416] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - PRE - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names']
[2024-01-25 15:33:54,972] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (LoadImaged): Time: 0.5547; image: torch.Size([400, 400, 284])(torch.float32)
[2024-01-25 15:33:54,973] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureChannelFirstd): Time: 0.0002; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:55,040] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (ScaleIntensityRanged): Time: 0.0662; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:55,052] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SignalFillEmptyd): Time: 0.0111; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:55,069] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddEmptySignalChannels): Time: 0.0161; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:55,176] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddGuidanceSignal): Time: 0.1058; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:55,183] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Orientationd): Time: 0.0063; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:55,185] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Spacingd): Time: 0.0016; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:55,186] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Identityd): Time: 0.0; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:55,187] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:55,187] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:504) - Inferer:: cuda => SlidingWindowInferer => {'roi_size': (128, 128, 128), 'sw_batch_size': 16, 'overlap': 0.25, 'mode': gaussian, 'sigma_scale': 0.125, 'padding_mode': constant, 'cval': 0.0, 'sw_device': None, 'device': None, 'progress': False, 'cpu_thresh': None, 'buffer_steps': None, 'buffer_dim': -1, 'with_coord': False, 'roi_weight_map': None}
[2024-01-25 15:33:55,188] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:432) - Infer model path: /home/zmarinov/repos/int_med_seg_hub/radiology/model/pretrained_sw_fastedit.pt
[2024-01-25 15:33:58,618] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - INV - Run Transform(s)
[2024-01-25 15:33:58,619] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - INV - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'pred']
[2024-01-25 15:33:58,621] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Spacingd): Time: 0.0011; image: torch.Size([2, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:58,623] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Orientationd): Time: 0.0013; image: torch.Size([2, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:58,624] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - POST - Run Transform(s)
[2024-01-25 15:33:58,625] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - POST - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'pred']
[2024-01-25 15:33:58,626] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:58,627] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (Activationsd): Time: 0.0002; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:58,628] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (AsDiscreted): Time: 0.0002; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-25 15:33:58,628] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (SqueezeDimd): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.float32)
[2024-01-25 15:33:58,704] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0745; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.uint8)
[2024-01-25 15:33:58,704] [22601] [MainThread] [INFO] (lib.infers.sw_fastedit:237) - Now dumping dict: {'tumor': [[179, 202, 196], [189, 190, 188], [182, 208, 202], [225, 181, 182], [179, 199, 196]], 'background': []} to file /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/labels/final/tumor_102_clicks.json ...
[2024-01-25 15:33:58,706] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:604) - Writing Result...
[2024-01-25 15:33:58,706] [22601] [MainThread] [INFO] (monailabel.transform.writer:196) - Result ext: .nrrd; write_to_file: True; dtype: uint8
[2024-01-25 15:33:58,833] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:335) - ++ Latencies => Total: 4.4199; Pre: 0.7727; Inferer: 3.4302; Invert: 0.0067; Post: 0.0817; Write: 0.1269
[2024-01-25 15:33:58,833] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:370) - Result File: /tmp/tmphf_wapyq.nrrd
[2024-01-25 15:33:58,834] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:371) - Result Json Keys: ['label_names', 'latencies', 'centroids']
[2024-01-25 15:34:18,908] [22601] [MainThread] [INFO] (monailabel.endpoints.infer:171) - Infer Request: {'model': 'sw_fastedit', 'image': 'tumor_102', 'tumor': [[179, 202, 196], [189, 190, 188], [182, 208, 202], [225, 181, 182], [179, 199, 196], [183, 187, 185]], 'background': [], 'label': 'tumor', 'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'NVIDIA A40', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz'}
[2024-01-25 15:34:18,909] [22601] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:280) - Infer Request (final): {'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'cuda', 'model': 'sw_fastedit', 'image': '/cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/tumor_102.nii.gz', 'tumor': [[179, 202, 196], [189, 190, 188], [182, 208, 202], [225, 181, 182], [179, 199, 196], [183, 187, 185]], 'background': [], 'label': 'tumor', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz', 'description': ''}
[2024-01-25 15:34:18,911] [22601] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - PRE - Run Transform(s)
